"gene_ID","ES1060192","ES1081720","ES1081721","ES1081722","ES1081723","ES1081714","ES1081725","ES1081726","ES1060191","ES1060193","ES1081719","ES1060195","ES1081724","ES1081708","ES1081709","ES1081715","ES1081716","ES1081710","ES1081711","ES1081717","ES1081712","ES1060211","ES1060213","ES1081713","ES1060215","ES1060197","ES1060217","ES1060199","ES1081741","ES1060219","ES1072184","ES1072185","ES1072186","ES1072187","ES1072192","ES1072193","ES1072194","ES1072195","ES1072196","ES1072197","ES1072198","ES1072199","ES1072200","ES1072201","ES1072202","ES1072203","ES1072204","ES1072205","ES1072206","ES1072207","ES1072188","ES1072189","ES1072190","ES1072191","ES1072183","ES1072181","ES1072182"
"SOX9",0,0,0,0,0,0,0,0,0,0,0,0.0425374775,0,0,0,0,0,0,0,0,0,0,0.0401323678,0,0,0,0,0.0641592985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP2",13.8762130611,16.7665061256,16.3427328517,20.7126508536,16.34748705,16.2918958526,16.4341035605,13.299804769,10.7560517872,12.8157247409,17.7579389987,13.1716048095,16.2568707723,15.7740109246,13.1828982098,17.5510848474,19.3084902392,9.667332211,12.790014531,13.9539325126,11.1900711927,12.7308392789,8.6440661059,9.0029511322,14.3182860248,10.7891178027,13.0234541742,10.3245143187,13.7049674065,11.0846045339,20.9370924669,19.566343453,21.1535474871,17.9865586136,14.7932255363,20.5839844248,27.9534496394,16.7290194043,16.6407002446,14.2980137891,13.3551142048,18.3040434797,18.3448431712,13.4976068716,13.0834634173,17.2440231071,14.8652373278,17.8716825929,15.2821455867,18.1988497899,16.1389529689,15.7097035779,12.2310505174,26.4254385234,12.0828837975,28.371025446,15.0189431105
"SP4",17.2491529186,11.6037782495,15.2286148626,12.118909913,8.5117418121,11.3778570354,8.7786728946,8.8269952952,15.2699245076,20.3938285117,14.1407103705,17.6405421556,15.0146814246,18.553452812,16.8468364201,11.4906332945,14.0117192085,16.6412252002,18.2240263254,12.4399625966,12.8022394097,23.2375464909,17.4910236267,10.3678236948,21.3338510081,19.1995861341,18.5557079952,18.7884089801,15.8690304113,14.1599791475,13.3722530606,10.2115150057,8.4200957858,9.8059584837,10.9871424505,9.2961425414,17.6767700995,18.8264195923,11.7049797422,15.2915871333,8.5988514632,11.1353206737,9.952323424,9.894644145,9.2253389014,13.1480199415,12.640614683,6.8974099377,11.9267804553,12.3895232192,14.195202914,6.4341889859,9.2684937936,10.3654265832,22.6038844523,33.4551485799,12.566906152
"SP6",0,0,0,0,0.1138775591,0,0,0,0,0,0,0.0450396821,0,0.0345272284,0.0436760846,0.1822208638,0,0,0.3065882141,0.0317616066,0,0.1013601853,0,0.1801024208,0,0,0.2430981841,0.0333628352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318062011,0.0401230013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523320548,0,0,0,0,0,0,0,0,0
"SPA17",1.0636550462,2.9238978669,0,4.269472784,0,0.9584723844,0,2.0631211665,0.9148437225,2.4265113577,1.3081611898,0.5329695715,0.3726568043,0.4093942798,1.4073405046,0.4909244449,1.3582017849,0.9013729989,0.4144226894,1.806176697,1.9693968579,0.8282575145,1.8572367981,2.187267954,2.695051813,1.8243128228,1.8031748802,0.4054867667,0.4589741261,2.1421574895,0.1764900177,2.3081920288,0,0,4.8405736649,0,2.0941366691,5.8904270175,0,2.3983387187,3.0128272781,0,2.2001629768,4.0585712956,0,0.6956053203,0.3564692491,0,1.9774925667,0.6499216275,0.3828664556,1.9131076943,1.9252241555,2.3271067915,0.1537552979,0.3549036822,1.3184533343
"SPACA3",0.1742856461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4399546948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986794371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG11A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG16",9.0218452115,16.0743757127,12.0988075135,12.8358160382,9.0011730237,11.3821264001,14.3881980725,15.5420243907,10.5581172615,11.9858021911,13.4447313745,9.6535051966,9.6732672295,15.0020807464,10.1959393111,10.2472438708,10.6302502178,9.6117973817,11.7391569972,5.8610751434,9.8145089586,14.4452744138,8.0933608368,8.3085803532,11.2254308651,9.2578764047,16.9673091805,8.8129212454,6.1617276434,10.1832016299,12.0657059745,9.3418020569,9.7462417081,10.0365227478,15.8162628253,7.6559737327,9.1817582036,1.013680472,13.6129082758,13.2348382143,7.3481066188,10.211154762,7.4299385087,11.0045661351,12.3069397298,8.1589329327,15.1714893315,15.9830068725,7.9524057297,8.0587027559,10.1362387837,6.4112371588,7.1615446615,6.5731373775,1.2366413227,0.9514871251,2.356491701
"SPAG5-AS1",2.0888647294,2.2482467495,2.3239987405,0.2511454579,1.3398785147,3.818946761,2.9150810221,2.2678051154,2.3896973226,5.1111083863,1.347731902,3.1727953834,1.8790937042,6.0718597399,8.2086774606,4.4333264278,4.0616495348,2.599457203,5.7744304322,3.5890615491,7.9402184272,0.8543215622,3.8259523956,5.0059793353,3.5670578248,3.0420359524,2.5867534931,2.6048675201,3.6809724916,6.0155387915,2.1807184166,1.5844512315,2.3552715485,3.078252308,3.655076393,2.9477681231,2.3958559938,5.6827079696,0.670289017,3.7316861978,1.2638669416,1.6245464612,2.4397073482,4.8121708142,7.1271349488,2.5466459004,3.3034122829,6.2904280036,1.8099248205,2.676820066,4.3364885246,2.9846518641,5.5505693343,4.7923056343,11.2932984672,7.6741096209,11.4639436928
"SS18",44.8759908546,54.4593634097,70.4907356675,61.5671674292,44.5091651264,30.7693116901,40.7821617919,60.8329999873,36.9172028799,41.2203300601,40.1316851849,39.3796953822,66.3622720065,39.814826824,25.557788854,38.5279219345,38.545723469,39.3549703906,44.6032991454,37.6120945708,41.9465293072,40.1270493741,37.2606739133,30.4264595749,43.4685776282,39.4078832188,46.1579726865,39.9199155423,38.322044662,34.2586127212,34.7972465034,28.034549656,33.1047262613,26.7286547174,29.9646442945,32.2271012781,42.9256370083,46.5399890173,28.6519293007,32.8322519339,28.6647269473,36.423309178,32.168492844,29.3798640265,29.3097778189,47.4230344247,36.8423833351,18.2878599614,35.1420265423,36.1557681206,35.1332901247,31.6817841997,27.1430271363,27.6052704503,92.0765122657,140.141093814,70.1109432427
"SS18L2",324.1892429736,272.7747166191,282.7710869556,258.4423750023,247.6933827822,355.4032678845,236.4959768684,266.598517456,308.5413042056,272.9508995908,232.363877111,279.6989280413,260.7536122917,255.6223355723,203.3801145126,320.8137652779,302.0347104337,264.8541448301,343.7467056304,237.2295573571,246.7313272002,239.2303094431,266.6082375065,322.78693628,227.9676622972,234.6048115176,236.4188844919,284.4027721303,280.134857889,245.2081017319,228.273055111,369.070210779,349.765049708,218.560635114,250.989386913,324.661032362,218.290408188,186.875677263,205.890580116,341.728052537,329.063583023,310.858958664,154.494842015,271.907073711,324.726746018,278.84014955,213.111750822,306.966220754,312.986523912,322.047729473,202.702420376,322.524776372,296.376565653,223.400824309,319.779513855,372.327711155,329.942812105
"SSBP1",236.8080586566,250.680689662,245.2741263722,262.2871836484,257.9084421275,227.7343193448,297.6547332974,272.9204603315,245.484674754,246.9955778943,253.4923097091,248.7691774619,250.6467080536,221.1937563811,185.0701292575,173.1827089671,176.5748692485,226.7252125944,182.4939914313,178.4028269981,195.4690172317,254.9643062135,206.7129081618,166.360389119,202.2052852896,237.0788795924,253.1714176069,211.4254196159,193.6710171363,189.5941937415,242.684318934,197.926239906,220.435123566,153.875257969,210.860486088,219.966464023,192.21510684,193.510211544,198.704901397,209.004263514,242.454968899,190.34696537,207.138259809,232.241953485,215.40938881,214.340121126,243.461841606,229.832418572,180.816761197,218.758571898,240.994704281,238.296923008,245.060330562,247.873866668,88.1196989103,121.072117805,130.397233828
"SSBP3",9.644660094,9.2731350223,6.4441331911,9.6668169879,6.7866179379,10.5239840872,7.9496131544,4.4216384865,7.3766818361,7.6261785526,5.9775052233,6.0953703108,4.3183018778,7.5787266371,7.5341245981,15.2015075917,9.3109158926,6.9568053494,6.914092828,9.1812217564,4.7460376576,3.3738461692,3.4736793895,14.996238919,7.0102960648,6.5884273801,4.6330265574,3.8315933079,3.3482162502,5.5913491897,16.0304906618,6.9985363037,8.1201405924,18.5951352556,18.1466178945,5.4458904091,17.0470576676,18.0069347184,17.0689236089,9.3849212917,17.2826199631,22.6237315182,12.5443571701,11.7768074632,17.299134897,10.3315572708,11.683536355,13.6522055576,21.6045809982,31.465181457,12.3026703996,4.1727807681,12.7026060898,22.8604154229,3.0302518739,4.4856287755,25.6078563177
"SSC5D",0.1947898398,0,0,0.2009163663,0,0,0,0,0,0.0303630201,0.0605199127,0.0325286593,0,0.1233115301,0,0.0450192722,0.0539825829,0.0982539288,0.0253728177,0,0.1809339869,0,0,0,0.0342479703,0,0.0306822951,0.0256637194,0.0550768951,0.0715819953,0.1292214468,0.0649999528,0.059813499,0,0,0,0,0.2039846824,0,0,0,0,0,0,0,0.0424420255,0.0326247008,0,0,0,0.2452843409,0,0,0,0.2814391758,0,0
"SSH1",3.8445363117,3.1122326731,1.1374747604,1.2694261326,0.5960399903,2.7387974815,1.7316651026,3.0446737395,2.2786608813,3.89405733,4.5459765191,2.9000550863,1.3438230216,2.5377512885,4.0157733365,3.7751875432,2.3234103665,2.9604335936,4.175942916,2.7632597768,3.0109271161,2.3660363264,1.1526907859,2.2306661277,2.4526815619,2.5763022928,2.8888560908,2.0736285283,3.0154600087,2.3224380702,1.1875199298,3.312504669,3.2480760393,1.616409009,2.4427490745,2.1013792561,4.4833344834,2.6130502183,3.6235426065,1.9397378751,4.641383548,6.2277631976,3.2955028537,2.3509172164,3.5282846281,4.1367236934,1.9079113845,4.225231231,2.3856063538,5.5325365225,3.0835516962,2.1985950366,1.0402410704,1.0506469212,13.2610305866,18.4164158275,11.3355045113
"SSH3",4.2084857492,6.6270309946,3.6740201194,6.7512465359,5.9797833169,4.1861121288,2.7635324675,3.2260981487,4.6514613541,2.7933978507,11.0379010003,3.7633156599,3.6046076344,4.3405658579,3.9502592096,4.7913368308,5.3701873434,2.5246987789,3.6367705395,5.1474977144,1.602889551,3.7792869106,3.4647610855,2.8490901028,5.0766029751,4.2006904227,1.9731075914,3.8829207467,3.8416134358,4.5653405901,2.9879428849,5.722852867,4.9470522969,5.6834826969,5.3582694864,4.1942704879,2.9544450736,5.9087920775,4.0056639342,11.1399139029,6.3213308338,8.5718392478,2.5897518933,8.8291040444,9.7653470516,8.0019587241,3.5397346889,4.2039841584,6.4381880995,5.5015256047,3.8641841329,3.5672708416,5.7665748123,3.1388103269,2.2526379896,3.6975093842,5.2225808734
"SSPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487129965,0,0,0,0,0,0,0,0,0.1166521405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSR1",46.5060742508,59.3701934824,67.7159512416,75.7728677831,67.3694793871,52.4918394935,66.6925073296,80.4059025985,45.6890817387,52.730444936,72.7170027943,45.8078588996,85.8623862394,60.0255865999,47.9684731657,50.0935873494,53.878936306,55.6587147049,53.4562981273,52.7517937309,76.9850917794,47.4365667398,36.8749572674,45.6787477186,45.4154430141,47.4366771364,47.6873670875,48.5069960569,65.7503384401,43.7657621731,53.6642623196,49.0933968756,43.0796320659,48.088324533,49.6442615991,46.2044263389,51.1550981068,49.2092073262,44.382883323,42.4920030348,40.2506620332,66.0072421661,37.8676832374,38.7168793185,45.5603800602,59.1527485257,43.6573400189,42.3232547002,37.8426307958,47.4739795305,42.5778724444,38.8477054866,67.0848633941,46.718660197,65.6478660681,62.9804269317,62.6593007845
"SSR3",75.1299286036,66.7882306632,77.1590938627,64.3411831685,57.9418712484,72.382809823,67.771176454,84.1157991719,75.9851333502,73.372238112,82.2442336662,59.3723098251,71.9024364973,74.763780672,56.5338386508,69.0831451335,56.383728151,56.8591214002,43.0513284617,55.3816547598,56.8434275658,74.7314166497,42.8858941313,43.3960037825,64.8999036286,56.4809976191,55.405144389,59.0599174784,56.6855994488,57.7083441496,43.5234072569,55.0230110782,69.8722108461,63.6846581333,37.0441312849,51.3682705796,61.2089304791,45.3213546994,44.5161375333,75.7950763049,72.5928859367,82.8357213295,35.463076538,60.3794394327,55.269179792,76.5323717564,38.6054949682,66.1165518218,80.362598106,82.759194115,51.3597422576,52.9758035716,68.934008283,51.8887021519,141.820063549,99.4681081509,49.5907222358
"SSR4P1",0.0640756052,0.0965215882,0.0513848968,1.8242292804,0.0944941448,1.9126754041,2.3178014243,0.8001281638,0.1520716478,0.4706268118,0,0.0750661368,0.1038922,1.8077470306,0.7303611929,1.2562520729,0.1619477486,0.5254449235,0.4588251204,0.6437018944,0,0.5154889426,0.4905067174,0,0.0790337775,1.0291577942,0.0684451198,0.6184956378,1.52838384,0.0821867354,0,0.2949776229,0,0.1995542553,0.3015703141,0,1.4496203154,1.7191702966,0.9733452214,0.0664079013,4.6577591532,0.2457342553,3.3037703674,0.7662156077,3.3540078032,1.3482492009,1.6286030808,0.6055069267,1.2319883877,0.9447774723,1.0336206328,0,0.2398849779,0,0,0,0
"SSSCA1",95.6597525082,82.8037517489,70.7640098912,102.4034188806,107.8783923837,128.1129624727,80.8043521553,73.3466323163,80.3107268876,67.2414383001,75.9059366557,72.3612537017,74.3280935144,66.479712083,57.4413306313,104.2517718492,70.4688636721,62.805620047,63.4257010887,80.6342494708,51.1277693115,45.7279236155,61.9465392537,78.3597424167,57.6446028535,52.834643845,50.2387179325,46.2203586575,55.3293309061,43.2540834658,99.8801267641,132.534257826,128.045382119,115.875724782,135.583062072,95.2399541212,132.513915802,102.86874461,147.45435957,114.080244947,180.575384573,149.613835934,103.538344725,97.5301085036,118.452595373,90.0269990679,136.107208595,130.39587699,120.410852811,135.483318363,106.416970271,106.647908995,120.538166622,103.356989254,103.535620219,127.119552843,80.2815105601
"SSTR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171501989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356776161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSTR3",0,0.8263189624,0,0,0,0.0853872948,0,1.0931983633,0.4031105585,0.8577553183,0.7215835745,0.7056216862,0.8785666477,0.7201393355,0.465878236,0.4330425234,0.4707281226,0.6365145822,0.670265268,0.3133811854,0,0.3648966672,0.5952967888,0,1.1038384258,1.0927701965,1.3736227491,1.3755753604,0.5415894688,0.6018189977,2.1031657833,0.8620071467,0,0.8482230806,3.5250913399,0,0,0,3.2753548102,0,0,0,0.7469664514,1.0584819285,0.6788813318,0,4.3265762485,0,0,0.5736943618,4.4779865872,0,0,0,0,0,0
"SSTR5",0.1050839925,0,0,0,0,0,0,0,0.0627597277,0,0,0.062555114,0,0,0,0,0,0,0.0465168325,0,0.0858276605,0.1419042595,0,0,0,0,0,0,0,0,0,0,0.0563254785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1310282539,0,0,0,0,0,0,0,0,0,0.1448952588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSX3",0,0,0,0,0,0,0,0,0,0,0,0.1100970007,0,0,0,0,0,0,0,0,0,0.2577444713,0,0,0.1185506663,0,0.1014875914,0.0846902741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSX6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSX8",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887843016,0,0,0,0,0,0,0.1600569885,0.2693284925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST13P4",0.0897058473,0,0,0.0707773563,0.1356839002,0,0,0.1604908235,0,0.0961495637,0,0.1050925916,0,0.0789193792,0.2062481774,0.0471630471,0.0561418862,0.3182572911,0.1606945122,0.4531322546,0,0.2432644448,0,0,0.5637742795,0.2294590225,0,0.1591150603,0,0,0.1034863245,0.1041097493,0,0,0.1419154419,0,0.1023261399,0,0,0.0937523312,0.1962883576,0.2601892115,0,0.1081716152,0.1127397581,0,0,0.2442380881,0,0,0,0,0,0,0.0901556409,0,0
"ST18",0.1563444767,0,0,0,0,0,0,0,0,0.0227722651,0,0,0,0,0,0,0,0,0,0,0,0.4894248949,0.1493815912,0,0,0.0181749721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST20-MTHFS",0.1255881862,0.2872105795,0,0.1004581832,0,0.1579664954,0.0490304147,0.0558228951,0,0,0.0884521801,0,0.0519461,0,0,0.0343003979,0.0388674597,0,0.0570888399,0,0,0,0,0,0,0,0,0.1103539935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST3GAL2",4.451973049,5.4452300854,2.5599021303,4.8288422129,7.0822150062,6.1009222152,4.4951975701,4.782161351,2.7397034961,2.9983482365,5.6702502819,3.032671928,4.5848079561,3.4675202251,3.591144736,6.2148033434,2.3903487693,3.4196639129,3.1948606309,7.1760056579,3.368155757,3.5794625452,2.0980310048,5.8348844528,2.4737572359,1.5630475991,3.795163884,2.6818586784,1.1612045391,4.305524459,8.5844348006,2.9161023788,0.6880568569,3.2710754161,6.9308312727,5.0635369738,0.7349086363,5.4304978968,5.4691064982,6.1946484166,4.1939985018,9.4991475487,8.5170457651,5.0109467641,9.7973636605,7.274572703,7.1305865633,4.8676925381,7.703111213,6.1581899833,6.0462786885,4.5043426942,7.2562780006,6.4749972194,4.69437383,0.8967498883,3.6552760737
"ST3GAL4",6.7330645939,1.9210150237,2.7747844259,12.2330669393,2.1709424036,5.0677359479,3.1178886468,8.057104533,2.8121185664,2.4265113577,6.5757212834,3.0476851554,3.5526615344,0.9716948568,3.1373987457,6.0411575791,3.809011047,4.1202571443,3.7403762118,2.8797190011,2.5469938163,2.5166286018,1.9285832297,7.2887232714,1.0300735668,2.3263964266,2.2232863052,2.7100887697,1.0946532908,1.6675953724,3.0239295377,7.1617195663,7.5817312703,9.2039744009,0.8639271474,0.1226271539,2.3671057218,12.8429200112,2.7186922528,3.4243708638,7.1695724689,5.7021580789,3.6247080602,5.5314637148,9.1966437635,9.1870250857,5.3441869822,5.5756066395,1.05880602,2.5519017962,2.3916391257,3.0419571799,8.1091174846,10.0273290272,2.0306828272,12.0349528657,0.8628126043
"ST3GAL6",0,0,0,0,0,0,0,0,0,0,0,0,0,0.365002129,0.315438389,0,0,0,0,0,0,0,0,0,0.3451141618,0,0.5876839597,0,0,0.3473052365,0,0,0.0731101484,0,0,1.6140930898,3.2797140431,0,0,0,0,0.0661863037,0.6815801331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST6GAL1",81.5861865831,81.0122169046,123.4428717946,108.0793062287,104.6171329248,75.8794195461,89.7992046059,87.1744286352,84.5904575471,98.5077582653,113.9101141404,81.8020715106,112.4836332237,111.4119674042,101.8477764508,160.4529737986,61.5099142198,85.2673225505,54.6171045379,112.2243434247,97.4167143055,114.4153772136,104.2103816844,73.3559329901,107.3831934972,107.4663380547,117.1922061552,89.0813364442,95.4941566845,59.8186874189,129.724787859,92.7818076897,82.8874410329,102.463941008,128.870197825,93.602975479,90.2938227652,95.9587447819,100.233988382,77.7575336681,52.3333715252,67.1882737148,87.1324052942,71.7807362082,66.9311070509,79.4755538508,143.324329925,85.1187285794,69.3732001526,94.2678220354,114.022355611,80.7922300759,109.181528664,115.857938412,2.466095909,10.5062215047,15.3162000754
"ST6GALNAC1",0.0563865326,12.1075738562,14.2663158866,14.1509049813,16.9096060652,11.450436236,14.1163021362,10.7970783032,0,13.5899817539,1.9668971627,5.1745590323,8.1103671775,4.5600603814,17.9411649849,25.7167233211,21.0467294075,10.8976422759,11.9865419699,12.8359239592,25.7436588095,17.0980152645,4.6665025431,5.6395926712,16.7340851572,13.3427013804,9.535113241,20.8184091854,9.0876876976,22.5271190444,5.7853899555,18.0492911511,8.1240203765,0,10.875497994,15.9429760848,3.0209540346,0,5.8982271752,18.1970179305,11.9598558037,1.8522799053,3.1790997875,8.4934277264,6.5151526239,5.551079931,5.448696928,12.426764798,8.8615349225,3.7103524991,1.9037221814,8.519632432,8.7218557052,0.4285572059,0,0,0
"ST6GALNAC3",0.0794537504,0.3036898751,0.0980984393,0,0,0.4461486155,0.2830392124,0,0.3306954881,0,0.2816503629,0.6906084589,0.3545885956,0.3871982044,0.1358811522,0.6131196124,0.0496639762,0.0939820188,0.1078344753,0.4001962435,1.1459152507,1.2858263512,0.7000868603,0,0.1501641773,1.1791013139,0.1274495334,2.0684957845,0.3970126191,0.7052152131,1.18742055,0,0,0,1.0646989493,0,0.4967381628,0,2.9815921558,1.5722221931,0,0.0382750953,1.0510752453,0.8592787461,0,0,1.1069152821,0.3772503802,0,0,0.4953685016,0,0,0,0,0,0.0568623205
"ST6GALNAC5",0.0692016536,0,0.2312320355,0,0,0.0875219772,0,0,0,0,0,0.0825727505,0,0.3132112863,0,0,0,0,0.2537281772,0.0296441662,0,0,0.3121406383,0,0.2660803843,0.12040919,0.4531538966,0.43628323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST7",4.1956706282,6.8718662427,1.3757138273,2.2420439967,3.3363701894,1.0822839619,1.9077288646,4.4890911515,2.3365929376,3.0717255351,3.3960981779,3.5331128402,2.1410827302,3.0679908678,2.6593882639,3.1534928314,3.5671690757,1.3905066879,2.6176290278,3.3688477432,1.3871605666,2.8265011684,1.6521158072,4.1098070486,3.7119530835,2.5126898905,1.3618218663,1.8888497486,2.9993959143,2.0228541639,2.5127619615,1.4219434129,2.8592802749,1.0450856601,0.1435776361,6.8781256206,1.5528696256,2.0305022541,2.0853436083,2.0392838517,6.6030309913,1.184565128,0.9537950538,1.0943858252,3.1936864425,3.0261070113,2.0618005332,5.4979470345,1.9551657012,1.6385884149,1.4195388923,1.1864912349,6.7383454882,5.4726947059,13.7273450274,8.3688849775,4.2365938761
